Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,0,M,752,Sweden,SWE,0,World,W00,620,Portugal,PRT,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,17944000,8,kg,17944000,17944000,0,19899501,19899501.413,0,0
H5,2019,2019,2019,6,1,0,M,752,Sweden,SWE,0,World,W00,124,Canada,CAN,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,41580000,8,kg,41580000,41580000,0,88078408,88078408.425,0,0
H5,2019,2019,2019,6,1,0,M,752,Sweden,SWE,0,World,W00,246,Finland,FIN,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,63790000,8,kg,63790000,63790000,0,100496209,100496209.028,0,0
H5,2019,2019,2019,6,1,0,M,752,Sweden,SWE,0,World,W00,36,Australia,AUS,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,6969000,8,kg,6969000,6969000,0,21419228,21419228.497,0,0
H5,2019,2019,2019,6,1,0,M,752,Sweden,SWE,0,World,W00,76,Brazil,BRA,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,71656000,8,kg,71656000,71656000,0,152599461,152599461.12,0,0
H5,2019,2019,2019,6,1,0,M,752,Sweden,SWE,0,World,W00,643,Russian Federation,RUS,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,5062000,8,kg,5062000,5062000,0,7718530,7718530.41,0,0
H5,2019,2019,2019,6,1,0,M,752,Sweden,SWE,0,World,W00,56,Belgium,BEL,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,246000,8,kg,246000,246000,0,228582,228582.855,0,0
H5,2019,2019,2019,6,1,0,M,752,Sweden,SWE,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,260300,Copper ores and concentrates,8,kg,168747000,8,kg,168747000,168747000,0,320186746,320186746.912,0,0
H5,2019,2019,2019,6,1,0,M,752,Sweden,SWE,0,World,W00,0,World,W00,C00,All CPCs,9900,Other,260300,Copper ores and concentrates,8,kg,81980000,8,kg,81980000,81980000,0,120624293,120624293.295,0,0
H5,2019,2019,2019,6,1,0,X,752,Sweden,SWE,0,World,W00,899,"Areas, nes",_X ,C00,All CPCs,9900,Other,260300,Copper ores and concentrates,8,kg,29345000,8,kg,29345000,29345000,0,41981183,0,41981183.935,0
H5,2019,2019,2019,6,1,0,X,752,Sweden,SWE,0,World,W00,0,World,W00,C00,All CPCs,9900,Other,260300,Copper ores and concentrates,8,kg,29345000,8,kg,29345000,29345000,0,41981183,0,41981183.935,0
H5,2019,2019,2019,6,1,0,X,752,Sweden,SWE,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,260300,Copper ores and concentrates,8,kg,221,-1,N/A,0,221,0,317,0,317.253,6
H5,2019,2019,2019,6,1,0,X,752,Sweden,SWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,29345221,-1,N/A,0,29345221,0,41981501,0,41981501.187,6
H5,2019,2019,2019,6,1,0,X,752,Sweden,SWE,0,World,W00,899,"Areas, nes",_X ,C00,All CPCs,1000,Air,260300,Copper ores and concentrates,8,kg,221,-1,N/A,0,221,0,317,0,317.253,6
H5,2019,2019,2019,6,1,0,X,752,Sweden,SWE,0,World,W00,899,"Areas, nes",_X ,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,29345221,-1,N/A,0,29345221,0,41981501,0,41981501.187,6
H5,2019,2019,2019,6,1,0,M,757,Switzerland,CHE,0,World,W00,0,World,W00,C01,Clearance for home use,1000,Air,260300,Copper ores and concentrates,8,kg,14,8,kg,14,14,0,653,653.905,,0
H5,2019,2019,2019,6,1,0,M,757,Switzerland,CHE,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,260300,Copper ores and concentrates,8,kg,14,8,kg,14,14,0,653,653.905,,0
H5,2019,2019,2019,6,1,0,M,757,Switzerland,CHE,0,World,W00,0,World,W00,C01,Clearance for home use,3200,Road,260300,Copper ores and concentrates,8,kg,5639,-1,N/A,0,5639,0,11061,11061.056,,0
H5,2019,2019,2019,6,1,0,M,757,Switzerland,CHE,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,260300,Copper ores and concentrates,8,kg,5653,-1,N/A,0,5653,0,11714,11714.961,,0
H5,2019,2019,2019,6,1,0,M,757,Switzerland,CHE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,260300,Copper ores and concentrates,8,kg,5639,-1,N/A,0,5639,0,11061,11061.056,,0
H5,2019,2019,2019,6,1,0,M,757,Switzerland,CHE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,260300,Copper ores and concentrates,8,kg,5653,-1,N/A,0,5653,0,11714,11714.961,,0
