Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,2,Export,458,Malaysia,MYS,410,Rep. of Korea,KOR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,716054,,,,716054,,596197,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,484,Mexico,MEX,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,194229,,,,194229,,101721,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,490,"Other Asia, nes",,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,23380,,,,23380,,11983,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,504,Morocco,MAR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1980970,,,,1980970,,2113069,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,604,Peru,PER,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,31026070,,,,31026070,,35745475,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,608,Philippines,PHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,5565500,,,,5565500,,9229998,,,0
H5,2019,2019,2019,6,1,2,Export,458,Malaysia,MYS,643,Russian Federation,RUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,42768450,,,,42768450,,67237090,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,682,Saudi Arabia,SAU,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,6887430,,,,6887430,,10256329,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,699,India,IND,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,28733100,,,,28733100,,57412179,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,702,Singapore,SGP,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,32350,,,,32350,,119924,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,710,South Africa,ZAF,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,5746170,,,,5746170,,14617656,,,0
H5,2019,2019,2019,6,1,2,Export,458,Malaysia,MYS,724,Spain,ESP,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,591720,,,,591720,,400589,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,792,Turkey,TUR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,5092265,,,,5092265,,4845524,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,150930,,,,150930,,121026,,,0
H5,2019,2019,2019,6,1,2,Export,458,Malaysia,MYS,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,2907,,,6
H5,2019,2019,2019,6,1,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,10000,,,,10000,,4005,,,0
H5,2019,2019,2019,6,1,2,Export,470,Malta,MLT,434,Libya,LBY,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,10000,,,,10000,,4005,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,415242000,,,,415242000,,871263366,,,0
H5,2019,2019,2019,6,1,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,395985396,,,,395985396,,807439417,,,6
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,36,Australia,AUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,75544000,,,,75544000,,257901452,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,76,Brazil,BRA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,78412000,,,,78412000,,233570624,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,124,Canada,CAN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,9748000,,,,9748000,,15768270,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,152,Chile,CHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,196479000,,,,196479000,,278773826,,,0
H5,2019,2019,2019,6,1,2,Export,490,"Other Asia, nes",,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,381629000,,,,381629000,,772507869,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,214,Dominican Rep.,DOM,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,12137000,,,,12137000,,13202836,,,0
H5,2019,2019,2019,6,1,2,Export,490,"Other Asia, nes",,392,Japan,JPN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,14356000,,,,14356000,,34930739,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,484,Mexico,MEX,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,22857000,,,,22857000,,31334661,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,499,Montenegro,MNE,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,22000,,,,22000,,17022,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,504,Morocco,MAR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,545000,,,,545000,,902825,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,688,Serbia,SRB,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1383000,,,,1383000,,1211308,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,699,India,IND,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,6369000,,,,6369000,,21663094,,,0
H5,2019,2019,2019,6,1,2,Export,490,"Other Asia, nes",,704,Viet Nam,VNM,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,396,,,,396,,808,,,6
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,710,South Africa,ZAF,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,11391000,,,,11391000,,16564849,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,792,Turkey,TUR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,267000,,,,267000,,87767,,,0
H5,2019,2019,2019,6,1,1,Import,490,"Other Asia, nes",,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,88000,,,,88000,,264825,,,0
H5,2019,2019,2019,6,1,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,962,,,,962,,13946,,,0
H5,2019,2019,2019,6,1,2,Export,496,Mongolia,MNG,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1403622300,,,,1403622300,,1795868367,,,0
H5,2019,2019,2019,6,1,4,Re-Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,962,,,,962,,13946,,,0
H5,2019,2019,2019,6,1,1,Import,496,Mongolia,MNG,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,962,,,,962,,13946,,,0
H5,2019,2019,2019,6,1,2,Export,496,Mongolia,MNG,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1403622300,,,,1403622300,,1795868367,,,0
H5,2019,2019,2019,6,1,4,Re-Import,496,Mongolia,MNG,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,962,,,,962,,13946,,,0
H5,2019,2019,2019,6,1,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2462,,,,2462,,2296,,,0
H5,2019,2019,2019,6,1,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,117067385,,,,117067385,,95896100,,,0
H5,2019,2019,2019,6,1,2,Export,504,Morocco,MAR,100,Bulgaria,BGR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,10290200,,,,10290200,,7155531,,,0
H5,2019,2019,2019,6,1,2,Export,504,Morocco,MAR,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,27678800,,,,27678800,,21256334,,,0
H5,2019,2019,2019,6,1,1,Import,504,Morocco,MAR,276,Germany,DEU,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2462,,,,2462,,2296,,,0
H5,2019,2019,2019,6,1,2,Export,504,Morocco,MAR,276,Germany,DEU,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,30652000,,,,30652000,,24465515,,,0
H5,2019,2019,2019,6,1,2,Export,504,Morocco,MAR,458,Malaysia,MYS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1980970,,,,1980970,,1940256,,,0
H5,2019,2019,2019,6,1,2,Export,504,Morocco,MAR,616,Poland,POL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,24267200,,,,24267200,,19709626,,,0
H5,2019,2019,2019,6,1,2,Export,504,Morocco,MAR,699,India,IND,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,236015,,,,236015,,524153,,,0
H5,2019,2019,2019,6,1,2,Export,504,Morocco,MAR,724,Spain,ESP,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,21962200,,,,21962200,,20844683,,,0
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,312496213,,,,312496213,,513005003,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,12038854,,,6
H5,2019,2019,2019,6,1,3,Re-Export,516,Namibia,NAM,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,0,,11980173,,,0
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,36,Australia,AUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,111,,,,111,,182,,,6
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,100,Bulgaria,BGR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,150190263,,,,150190263,,246557729,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,124,Canada,CAN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,127,,,,127,,153,,,6
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,152,Chile,CHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,66946466,,,,66946466,,109901723,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,0,,2991391,,,6
H5,2019,2019,2019,6,1,3,Re-Export,516,Namibia,NAM,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,0,,2973160,,,0
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,180,Dem. Rep. of the Congo,COD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,4105823,,,,4105823,,6740268,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,203,Czechia,CZE,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,30294,,,,30294,,36431,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,300,Greece,GRC,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,4,,,0
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,410,Rep. of Korea,KOR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,43,,,,43,,71,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,528,Netherlands,NLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,46,,,,46,,55,,,6
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,604,Peru,PER,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,81263631,,,,81263631,,133405295,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,682,Saudi Arabia,SAU,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1504,,,,1504,,1809,,,6
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,710,South Africa,ZAF,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,5,,,,5,,9,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,710,South Africa,ZAF,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1565,,,,1565,,1882,,,6
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,757,Switzerland,CHE,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1039207,,,,1039207,,1705999,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,757,Switzerland,CHE,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,0,,8957601,,,0
H5,2019,2019,2019,6,1,3,Re-Export,516,Namibia,NAM,757,Switzerland,CHE,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,0,,8957601,,,0
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,792,Turkey,TUR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,330101,,,,330101,,541906,,,6
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,826,United Kingdom,GBR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,0,,,,0,,0,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,826,United Kingdom,GBR,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,0,,119,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,0,,,,0,,0,,,6
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,894,Zambia,ZMB,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,8457834,,,,8457834,,13884684,,,6
H5,2019,2019,2019,6,1,2,Export,516,Namibia,NAM,894,Zambia,ZMB,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,0,,49410,,,0
H5,2019,2019,2019,6,1,3,Re-Export,516,Namibia,NAM,894,Zambia,ZMB,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,0,,49410,,,0
H5,2019,2019,2019,6,1,1,Import,516,Namibia,NAM,899,"Areas, nes",,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,162723,,,,162723,,267132,,,6
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,66565,,,,66565,,765216,,,0
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,915944,,,,915944,,1805912,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,31,Azerbaijan,AZE,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,3,,,,3,,169,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,36,Australia,AUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,18,,,,18,,823,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,152,Chile,CHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,74,,,,74,,4909,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,109,,,,109,,6113,,,0
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,251,France,FRA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1,,,,1,,43,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,288,Ghana,GHA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,3,,,,3,,158,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,360,Indonesia,IDN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,24,,,,24,,663,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,398,Kazakhstan,KAZ,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,58,,,,58,,1805,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,410,Rep. of Korea,KOR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,39,,,,39,,1079,,,0
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,410,Rep. of Korea,KOR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,270756,,,,270756,,936479,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,484,Mexico,MEX,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2,,,,2,,248,,,0
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,490,"Other Asia, nes",,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,620320,,,,620320,,828781,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,504,Morocco,MAR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,66021,,,,66021,,742920,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,604,Peru,PER,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2,,,,2,,162,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,608,Philippines,PHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,53,,,,53,,1097,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,682,Saudi Arabia,SAU,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,22,,,,22,,295,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,699,India,IND,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,45,,,,45,,696,,,0
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,699,India,IND,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1,,,,1,,288,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,710,South Africa,ZAF,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,3,,,,3,,161,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,764,Thailand,THA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,5,,,,5,,182,,,0
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,826,United Kingdom,GBR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1,,,,1,,21,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,12,,,,12,,626,,,0
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,24865,,,,24865,,40298,,,0
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,894,Zambia,ZMB,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,72,,,,72,,3102,,,0
H5,2019,2019,2019,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2000,,,,2000,,658,,,0
H5,2019,2019,2019,6,1,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1045000,,,,1045000,,314633,,,0
H5,2019,2019,2019,6,1,2,Export,586,Pakistan,PAK,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1045000,,,,1045000,,314633,,,0
H5,2019,2019,2019,6,1,1,Import,586,Pakistan,PAK,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2000,,,,2000,,658,,,0
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,43627791,,,,43626631,,68540386,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,12191877269,,,6
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,36,Australia,AUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1646442,,,,1646442,,1664336,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,36,Australia,AUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1000,,,,1000,,7000,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,56,Belgium,BEL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,21028000,,,,21028000,,29764612,,,0
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,68,Bolivia (Plurinational State of),BOL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,56850,,,,56850,,24979,,,0
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,76,Brazil,BRA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,327618,,,,327618,,460704,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,76,Brazil,BRA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,119669188,,,,119669188,,194978027,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,100,Bulgaria,BGR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,120126410,,,,120126410,,223504824,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,116,Cambodia,KHM,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,996684,,,,996684,,911906,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,124,Canada,CAN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,10945198,,,,10945198,,20591956,,,0
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,152,Chile,CHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,22432945,,,,22432945,,28061940,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,152,Chile,CHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,4929053,,,,4929053,,12637086,,,6
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,156,China,CHN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,5909401511,,,,5909401511,,8318062306,,,0
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,170,Colombia,COL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,133978,,,,133978,,157295,,,0
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,218,Ecuador,ECU,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,15652276,,,,15651116,,27638593,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,246,Finland,FIN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,30281700,,,,30281700,,52819496,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,268,Georgia,GEO,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,78483100,,,,78483100,,85949524,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,276,Germany,DEU,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,303633233,,,,303633233,,526141312,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,344,"China, Hong Kong SAR",HKG,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1883736,,,,1883736,,1613434,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,392,Japan,JPN,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,660484600,,,,660484600,,962396887,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,408,Dem. People's Rep. of Korea,PRK,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,2273610,,,,2273610,,2602281,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,410,Rep. of Korea,KOR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,535739855,,,,535739855,,804319838,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,458,Malaysia,MYS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,58594360,,,,58594360,,66510077,,,0
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,484,Mexico,MEX,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1019970,,,,1019970,,6363107,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,484,Mexico,MEX,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,50690953,,,,50690953,,70105079,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,490,"Other Asia, nes",,,,,,,,,260300,Copper ores and concentrates,1,No Quantity,0,,,,,,11667607,,,6
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,516,Namibia,NAM,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,69792900,,,,69792900,,85552830,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,528,Netherlands,NLD,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,621676,,,,621676,,666433,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,608,Philippines,PHL,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,139330900,,,,139330900,,204326485,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,643,Russian Federation,RUS,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,45947600,,,,45947600,,84147857,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,699,India,IND,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,177493370,,,,177493370,,260857640,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,704,Viet Nam,VNM,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,27124896,,,,27124896,,27703562,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,724,Spain,ESP,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,68520700,,,,68520700,,98265509,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,752,Sweden,SWE,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,20586891,,,,20586891,,27212541,,,0
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,757,Switzerland,CHE,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,509289,,,,509289,,502966,,,0
H5,2019,2019,2019,6,1,2,Export,604,Peru,PER,826,United Kingdom,GBR,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,0,,,,0,,0,,,0
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,842,USA,USA,,,,,,,,260300,Copper ores and concentrates,8,Weight in kilograms,1848422,,,,1848422,,3666463,,,0
